datetime,open,high,low,close,volume
2020-01-01 01:36:00,1.0947918833325723,1.0949417064940836,1.0945835383997604,1.0948076103706355,2
2020-01-01 01:37:00,1.0949224109686622,1.0951367824152702,1.0944060619711533,1.0945227708317558,75
2020-01-01 01:38:00,1.0949249676969834,1.0954189849851272,1.0948990642476109,1.095108233231924,28
2020-01-01 01:39:00,1.094807674130296,1.0950405497570803,1.0946917026732368,1.0948769718254754,82
2020-01-01 01:40:00,1.0940999887592706,1.094374872686462,1.093958610245673,1.0942995907812425,77
2020-01-01 01:41:00,1.0938896660978878,1.0940700764087594,1.093139303890445,1.093310415022249,86
2020-01-01 01:42:00,1.0937183088396245,1.0943099163968355,1.0933884126607598,1.0941359837805806,76
2020-01-01 01:43:00,1.0933171702050137,1.0935422571618967,1.0930751301673869,1.0932892522793827,2
2020-01-01 01:44:00,1.0932365273491806,1.0936960462911014,1.093090606855219,1.093458163912528,7
2020-01-01 01:45:00,1.0934385527775878,1.093767087368239,1.093158288128708,1.0932305715921626,26
2020-01-01 01:46:00,1.0943816457281932,1.094684324656135,1.0941230174194414,1.0945042005092056,90
2020-01-01 01:47:00,1.094468934634609,1.0945966130197307,1.0941437734597392,1.0942582515219743,88
2020-01-01 01:48:00,1.0945977098299704,1.0946634335251202,1.0943828353552587,1.0944729560378312,76
2020-01-01 01:49:00,1.0945604868720873,1.095063930629077,1.0941865236041808,1.0949432931428607,16
2020-01-01 01:50:00,1.0936011012644378,1.0937099240648607,1.0933306080155025,1.093562964784285,23
2020-01-01 01:51:00,1.093587844326713,1.0936638894825634,1.0935312165473643,1.093631330901349,40
2020-01-01 01:52:00,1.0936179594316835,1.0938001568129003,1.0935577874822553,1.0937919729778212,60
2020-01-01 01:53:00,1.0948495804879261,1.0951491543566771,1.0946076851008424,1.0949487168655208,73
2020-01-01 01:54:00,1.0947534000055357,1.0949316486556484,1.0946756042596653,1.0947834837865644,32
2020-01-01 01:55:00,1.0949041736767025,1.09507980859049,1.0948538789549143,1.0949771658771956,15
2020-01-01 01:56:00,1.0948868177918498,1.0954132208919654,1.094847963965454,1.0953675009088975,13
2020-01-01 01:57:00,1.09430247877304,1.0945013486479618,1.0941397967136015,1.0942909550136333,5
2020-01-01 01:58:00,1.0948738901802975,1.0954265767213995,1.0946641487550142,1.0949141099896404,75
2020-01-01 01:59:00,1.0952498566966409,1.0954981931283625,1.0949187752740233,1.0954599875758424,74
2020-01-01 02:00:00,1.0956453726701625,1.0963490009410768,1.0955486603733933,1.0958664778567542,52
2020-01-01 02:01:00,1.0951906789427652,1.095585005861457,1.0950682455593344,1.0954280850038773,77
2020-01-01 02:02:00,1.0958920760982334,1.096023674218586,1.095793834565151,1.0960198221426392,41
2020-01-01 02:03:00,1.0951911505668372,1.0952437287326788,1.0948909437083418,1.0949625495842912,53
2020-01-01 02:04:00,1.0954845791137373,1.0958157585987598,1.0954566996736046,1.0958112654201975,50
2020-01-01 02:05:00,1.0965798069266424,1.0966892307496774,1.0962026072176938,1.0963505378480387,15
2020-01-01 02:06:00,1.096084538764077,1.0963812284201866,1.0957026675465755,1.0961450658571248,7
2020-01-01 02:07:00,1.0958013898992756,1.0960242542382093,1.0953868742643011,1.0956505347292718,40
2020-01-01 02:08:00,1.0958512155818194,1.0959942918449077,1.095823851807635,1.0958383879125009,28
2020-01-01 02:09:00,1.0955994777547613,1.0958088673819635,1.095517179125849,1.095665230236822,32
2020-01-01 02:10:00,1.0948241460392283,1.0949761126300803,1.094806299208384,1.0948884174823184,99
2020-01-01 02:11:00,1.0948584275266313,1.0949467350090172,1.0948509133976354,1.0949428116774784,15
2020-01-01 02:12:00,1.0943272756697682,1.0947845901707731,1.093981035409079,1.0946500179235799,85
2020-01-01 02:13:00,1.0945640718850858,1.094773141572137,1.0942650842395951,1.0946547787453886,70
2020-01-01 02:14:00,1.094104359767969,1.0941751679101572,1.0940472633144567,1.0940555284409108,65
2020-01-01 02:15:00,1.0948793269704777,1.0951868647587149,1.0947907265443884,1.0950721444041354,4
2020-01-01 02:16:00,1.0944877003243096,1.094745965681147,1.094297390370195,1.0947255944220946,11
2020-01-01 02:17:00,1.0943266695662068,1.094636473596506,1.0938769155116672,1.0940811480031793,26
2020-01-01 02:18:00,1.0947334281748917,1.0951007296039923,1.0946387337950847,1.0948529081888616,61
2020-01-01 02:19:00,1.0941179960166747,1.0945517356182874,1.094064467798495,1.094258230565137,37
2020-01-01 02:20:00,1.0942317259839767,1.094264678152224,1.0940028591282613,1.0941722132833047,23
2020-01-01 02:21:00,1.0948852973611178,1.0951706162641512,1.0944598518770476,1.09516043872378,93
2020-01-01 02:22:00,1.0940815557438373,1.0941162240767113,1.0940317257663825,1.0940515446264307,85
2020-01-01 02:23:00,1.0941738726731034,1.0942477786033793,1.0940533085419466,1.0941989879637977,91
2020-01-01 02:24:00,1.0943038140702277,1.0943484545211546,1.094182747115244,1.0942691997053708,40
2020-01-01 02:25:00,1.0946947255061164,1.094995814003353,1.0946007166686427,1.0946978413156327,77
2020-01-01 02:26:00,1.0940762501506773,1.0943964309463727,1.0937154699543339,1.0938569951332984,23
2020-01-01 02:27:00,1.093416021844135,1.0935817212490913,1.0929855768947812,1.0931280116676163,16
2020-01-01 02:28:00,1.0936769926269436,1.0940165445916183,1.093654859553232,1.0939958936395886,94
2020-01-01 02:29:00,1.0938254849635602,1.0941541227257912,1.0934767642484335,1.0936560926938965,61
2020-01-01 02:30:00,1.093950731388733,1.0939859022696194,1.0935840561797514,1.0937524529188418,68
2020-01-01 02:31:00,1.0941239554934816,1.0944562495266272,1.0936194360306712,1.0936932774707608,80
2020-01-01 02:32:00,1.0937839431326923,1.0937881204303515,1.0930747531392901,1.0936561507831544,31
2020-01-01 02:33:00,1.0939000699812729,1.0939462101624167,1.093560487611267,1.0936354520225913,53
2020-01-01 02:34:00,1.0940466062179222,1.0946270422029838,1.0938388974537534,1.0943750092499493,25
2020-01-01 02:35:00,1.0936894305089089,1.0940146662083852,1.0933631753458166,1.0938913939267774,44
2020-01-01 02:36:00,1.0946223177644812,1.094697357040546,1.094237202367801,1.0944846876954457,12
2020-01-01 02:37:00,1.094859234224937,1.095373264405357,1.0948373525305704,1.095309721386006,90
2020-01-01 02:38:00,1.0942635824763356,1.0947162643327346,1.0939978543106859,1.0944599355737339,97
2020-01-01 02:39:00,1.0945918592806525,1.0947033974927975,1.0944642561091777,1.0945268930039507,92
2020-01-01 02:40:00,1.094104518445539,1.0943268100369263,1.0934833366249213,1.0936046373025643,9
2020-01-01 02:41:00,1.0944980607474102,1.0950055502176146,1.0944068799083762,1.0949562492619282,12
2020-01-01 02:42:00,1.0950773585369138,1.0951770028866132,1.0947076259815174,1.094799444043561,69
2020-01-01 02:43:00,1.094667017377738,1.0948950471854422,1.094199017554514,1.0943379376283466,54
2020-01-01 02:44:00,1.09514870544236,1.0956693276660758,1.0949178329087135,1.095353219528762,54
2020-01-01 02:45:00,1.0953550959058282,1.0960460652254616,1.0950047301444779,1.095843046387096,28
2020-01-01 02:46:00,1.0957661259858256,1.0962051520517697,1.0956881412445136,1.0960429805495278,56
2020-01-01 02:47:00,1.0967145224771526,1.097078819872946,1.0966829117791685,1.0968273043011632,99
2020-01-01 02:48:00,1.0965918284191511,1.0967575832593055,1.0965725036851481,1.0967107792874842,69
2020-01-01 02:49:00,1.0962149603369724,1.0964789151236178,1.096131766951383,1.0963856434487285,98
2020-01-01 02:50:00,1.0957702031221597,1.0961194557434348,1.0955810539100204,1.095921988840117,98
2020-01-01 02:51:00,1.0953622979796769,1.0954337264691993,1.09524064874134,1.0954185362644708,77
2020-01-01 02:52:00,1.09532374712497,1.0954085568504113,1.0950603207409806,1.0953445873457603,58
2020-01-01 02:53:00,1.0954943231123782,1.0955246747108278,1.0953265989040295,1.0954818044867982,78
2020-01-01 02:54:00,1.0956326685120432,1.0957996970923691,1.0952814321904845,1.09548187559427,75
2020-01-01 02:55:00,1.0960462601365613,1.0964641678809002,1.0958396380737172,1.0959901251211879,42
2020-01-01 02:56:00,1.0960527610825002,1.0963742932879237,1.095420812681538,1.095714169719661,38
2020-01-01 02:57:00,1.0967795281210788,1.096816476236858,1.0966595797663428,1.0967598601957198,68
2020-01-01 02:58:00,1.0966471997044598,1.0970519209483056,1.0962544189913341,1.0964494814830297,53
2020-01-01 02:59:00,1.0980072842877546,1.0980086442566666,1.0976834408066225,1.0977865664243114,33
2020-01-01 03:00:00,1.098320117961637,1.098394104598868,1.0981244335392315,1.0983560967918677,71
2020-01-01 03:01:00,1.097891539183429,1.09824142872526,1.0977871106742423,1.0981699396406979,56
2020-01-01 03:02:00,1.0973560929343984,1.0975758345919513,1.0971353589686923,1.0975397562555989,72
2020-01-01 03:03:00,1.09759732914202,1.0978718988369554,1.09721707117643,1.0972832290212955,51
2020-01-01 03:04:00,1.0974855977493572,1.0979279701316231,1.0971316322962195,1.097287672122043,74
2020-01-01 03:05:00,1.0978425979964033,1.0983374389742602,1.0975764830155954,1.098030752234001,43
2020-01-01 03:06:00,1.0980792168086901,1.0983640082391801,1.0976433616006973,1.0978827193299825,15
2020-01-01 03:07:00,1.0980428023523616,1.0980961328182086,1.0978191361844845,1.0979978757223623,38
2020-01-01 03:08:00,1.0976194054933275,1.0978152647971922,1.0974408147193058,1.0977294159131323,15
2020-01-01 03:09:00,1.0968619818809846,1.0969796925349387,1.0963023889496686,1.0966683129900119,5
2020-01-01 03:10:00,1.0966387244049511,1.0969794243765572,1.0965567870864252,1.0966597995061804,93
2020-01-01 03:11:00,1.097066923802113,1.0971593583353292,1.0966576542712132,1.0968001187031293,83
2020-01-01 03:12:00,1.097173970674178,1.0975788325988354,1.0965973667780802,1.097053697145388,54
2020-01-01 03:13:00,1.0965511012848221,1.0968876924725692,1.0964275729494355,1.0966150576716507,51
2020-01-01 03:14:00,1.0966376917477478,1.09667563298127,1.0960120849515351,1.0963190930010416,10
2020-01-01 03:15:00,1.0968303504376122,1.0970508418207636,1.0964543484308307,1.0969184453852043,12
2020-01-01 03:16:00,1.0963884217195117,1.0964735991607504,1.0962419517539541,1.0963844941597263,4
2020-01-01 03:17:00,1.0964652842724845,1.096579611818851,1.0960886542308728,1.096575782263368,95
2020-01-01 03:18:00,1.0964943886317076,1.0966674688403293,1.09641992482112,1.0965391714585204,18
2020-01-01 03:19:00,1.0959229034827922,1.0962933060257611,1.0958354408453843,1.096195731568787,80
2020-01-01 03:20:00,1.0961017971629663,1.0964877116854532,1.0960647620556003,1.096126842063496,36
2020-01-01 03:21:00,1.0963821894261505,1.096420370184496,1.0962112193450886,1.0962963083179253,25
2020-01-01 03:22:00,1.0969237150477382,1.0970921261367743,1.096879257076578,1.0969481745483447,87
2020-01-01 03:23:00,1.0974506160737556,1.097817930271137,1.097194842911093,1.097559275679563,76
2020-01-01 03:24:00,1.096761781389777,1.0969628406792056,1.0965713181136292,1.096771553403842,98
2020-01-01 03:25:00,1.0962928688698195,1.0963954684636363,1.0961574698421277,1.0963009872080602,36
2020-01-01 03:26:00,1.0965503865034238,1.096847209709131,1.0962554562768083,1.0964099881658624,67
2020-01-01 03:27:00,1.09680727947888,1.096878402148637,1.0965086609329973,1.0966746992953698,9
2020-01-01 03:28:00,1.097064803322033,1.0971274149281376,1.096604202549994,1.096784282267673,61
2020-01-01 03:29:00,1.0989911690673604,1.0993412261349131,1.0989009240034966,1.0993410844159979,53
2020-01-01 03:30:00,1.099276614322707,1.099526695869501,1.0987911429422508,1.0990278416756287,18
2020-01-01 03:31:00,1.0998443971427974,1.0999653002080685,1.099470207929763,1.0997058161032383,43
2020-01-01 03:32:00,1.1003213980245439,1.1004978646370085,1.0998442717491197,1.10017771657143,35
2020-01-01 03:33:00,1.1006470936501969,1.1009164965921523,1.1003424459258544,1.1008260785255857,63
2020-01-01 03:34:00,1.1004894590278766,1.1005834674574286,1.1002833446927691,1.1004304690922182,98
2020-01-01 03:35:00,1.1008689436381234,1.1011716676985885,1.1005125838563692,1.1011184920526582,78
2020-01-01 03:36:00,1.1004825310308546,1.1005698749780628,1.1000165082644704,1.100347832906006,4
2020-01-01 03:37:00,1.1003641217274847,1.1004331470828546,1.100259232100232,1.1004199205599294,93
2020-01-01 03:38:00,1.1001214399535701,1.1005413843114034,1.099807309850782,1.0999543705429182,41
2020-01-01 03:39:00,1.1001623770232634,1.1006408119889672,1.1000180811585119,1.100591406848818,45
2020-01-01 03:40:00,1.1013197063066,1.1013913743370043,1.1008721584748737,1.1010821866227942,50
2020-01-01 03:41:00,1.1003860737103042,1.1005775462134766,1.1002345746804367,1.1004480378523496,79
2020-01-01 03:42:00,1.1007292038054914,1.1010047975759778,1.1004550965766922,1.1008559591816778,28
2020-01-01 03:43:00,1.0999228458698966,1.1000418505240306,1.0997838052898798,1.100005605689387,42
2020-01-01 03:44:00,1.0996868799370019,1.0998167545446662,1.0995930722004938,1.0996498224052262,80
2020-01-01 03:45:00,1.1002313552354857,1.1004956160419403,1.1000078164273588,1.100205391095539,76
2020-01-01 03:46:00,1.1002634952450334,1.100556178140332,1.1000941250518084,1.1002722575394293,69
2020-01-01 03:47:00,1.0997246228560689,1.0998447075692166,1.0994452986746839,1.0996952224557432,98
2020-01-01 03:48:00,1.0993669710014389,1.09993305481507,1.0992111012006578,1.099559746824798,1
2020-01-01 03:49:00,1.0997067698759062,1.1003503772141918,1.0996989659720307,1.1001488744762244,39
2020-01-01 03:50:00,1.0993415865600475,1.0994785125251996,1.0991465062938928,1.099230088203046,96
2020-01-01 03:51:00,1.0994498158548385,1.099607940974671,1.0987706936843002,1.0991758552589226,90
2020-01-01 03:52:00,1.0994726017747904,1.099866622538333,1.0992407748813833,1.0994549453651201,17
2020-01-01 03:53:00,1.0991468016009875,1.0998412629361782,1.0987645177835597,1.0996627434685184,91
2020-01-01 03:54:00,1.1002187736456501,1.1004610080315063,1.0998019476178558,1.1000580387320562,88
2020-01-01 03:55:00,1.100535733156809,1.1010097093417113,1.1004978371925649,1.100863556517898,35
2020-01-01 03:56:00,1.0995231618634802,1.0998615566398628,1.099321673068841,1.0998587020262955,46
2020-01-01 03:57:00,1.099616389020865,1.0998071769047444,1.0992546868389228,1.0995056713725233,42
2020-01-01 03:58:00,1.0992854957884808,1.0994806996669033,1.0992485536935246,1.0993992924043179,39
2020-01-01 03:59:00,1.0997117124558788,1.100174655471896,1.0995241293483766,1.1000373917805046,90
2020-01-01 04:00:00,1.0993154520866626,1.0993366309772856,1.0992371266740837,1.0992396265384652,49
2020-01-01 04:01:00,1.0992580838659292,1.0993749664620236,1.0986436871827754,1.0992173677939088,62
2020-01-01 04:02:00,1.0995105775054195,1.0999058656223226,1.099060521470854,1.0993942413226296,38
2020-01-01 04:03:00,1.0999434551025045,1.1002563034248467,1.0995287580503892,1.099740503756366,23
2020-01-01 04:04:00,1.0993433068989766,1.0996667494139705,1.099178891042484,1.0992134513899634,22
2020-01-01 04:05:00,1.0991760562810562,1.099196927468561,1.0987768841967365,1.0989312682277037,4
2020-01-01 04:06:00,1.0989385836254757,1.099125157128792,1.0988503221951358,1.0989454003191275,49
2020-01-01 04:07:00,1.0986119190091888,1.0988779817343366,1.098311293123555,1.098457924362977,59
2020-01-01 04:08:00,1.0994946461293293,1.0995792273898428,1.0994488468508374,1.0995414033116875,73
2020-01-01 04:09:00,1.0996971369848099,1.0998814670071948,1.0990143775652894,1.0993859578555691,68
2020-01-01 04:10:00,1.0990666950076424,1.0991583808781609,1.0989460455075282,1.0991328710540853,71
2020-01-01 04:11:00,1.0995256259811699,1.099994562759541,1.0994659942879719,1.0996923317734917,87
2020-01-01 04:12:00,1.1005867040796762,1.1008769392176865,1.1000602249174334,1.100187956951162,2
2020-01-01 04:13:00,1.1011029367099519,1.1011801658134905,1.1008913130449345,1.1011777480239213,49
2020-01-01 04:14:00,1.100343251726975,1.100839264214352,1.100269727758933,1.1005887855254695,88
2020-01-01 04:15:00,1.1001011346905418,1.1001738610670668,1.099829588602844,1.0998592064868036,95
2020-01-01 04:16:00,1.100734590265135,1.101246482220522,1.1005583765978029,1.1010691047425025,31
2020-01-01 04:17:00,1.1003807555323257,1.100548711692935,1.100238311379596,1.1004645593341988,40
2020-01-01 04:18:00,1.100602665246399,1.1011235080177244,1.1002243159512117,1.1004616628752473,48
2020-01-01 04:19:00,1.1009899822731135,1.1010297719024729,1.1006915613764408,1.1009788284575819,51
2020-01-01 04:20:00,1.1005265170373244,1.1007255301301755,1.100478894950062,1.1006381824198288,43
2020-01-01 04:21:00,1.1004967543592934,1.1005928143885684,1.1004875538098426,1.100511955437576,98
2020-01-01 04:22:00,1.0988761206892588,1.0992310283261124,1.09869519781426,1.098983871887748,55
2020-01-01 04:23:00,1.0983639268685916,1.0985781376045214,1.0979452407809223,1.0981797921499759,88
2020-01-01 04:24:00,1.098237642792895,1.0984075581787924,1.0981045594281567,1.0982715149577023,49
2020-01-01 04:25:00,1.0976137512019126,1.0978522527044081,1.0969427648152388,1.0973310083025316,90
2020-01-01 04:26:00,1.0984299568538785,1.0987856743706799,1.0982320470261726,1.0984077116416087,80
2020-01-01 04:27:00,1.0977148861648982,1.097778816530082,1.0974585030568016,1.0975341046366052,57
2020-01-01 04:28:00,1.0974948639215498,1.0975956998877514,1.0973014687485267,1.097347757933032,77
2020-01-01 04:29:00,1.0975602342101929,1.0978237573798555,1.0974309363026478,1.097807452845235,15
2020-01-01 04:30:00,1.098280870854726,1.0985686681755527,1.0982377373272165,1.098499132878845,27
2020-01-01 04:31:00,1.0975629397791362,1.0977822131161403,1.0973883475610455,1.0976847674033177,68
2020-01-01 04:32:00,1.0981445216552137,1.098279663271046,1.0977497775964946,1.0979260591022793,80
2020-01-01 04:33:00,1.0981496381857234,1.0981564686692211,1.0979421294232754,1.0980863564957846,64
2020-01-01 04:34:00,1.0976588838601995,1.098118952587968,1.0974756290400867,1.0979015034001953,94
2020-01-01 04:35:00,1.097889935597331,1.098135444005836,1.09761884703711,1.097918278980059,30
2020-01-01 04:36:00,1.0979894654451179,1.0985892060097056,1.0977554257032787,1.0984533313531142,36
2020-01-01 04:37:00,1.0976893570065385,1.097997779381449,1.097662497707089,1.0977680205744174,67
